region_id,country_id
1368,253
1372,253
3104,253
3105,253
3107,253
3108,253
3109,253
3110,253
3111,253
3112,253
3114,253
3115,253
3117,253
3121,253
3123,253
3124,253
3125,253
3128,253
3131,253
3136,253
3140,253
3141,253
3142,253
3143,253
3145,253
42179,253
42180,253
42181,253
42182,253
42183,253
42184,253
42185,253
42186,253
42187,253
42188,253
42189,253
42191,253
42192,253
42193,253
42194,253
42195,253
42196,253
42197,253
42198,253
42199,253
42200,253
42201,253
47067,253
47068,253
47069,253
47070,253
47071,253
47072,253
47073,253
47074,253
47075,253
47076,253
47077,253
47078,253
47079,253
47080,253
47081,253
47082,253
47083,253
47084,253
47085,253
47086,253
47087,253
47088,253
47089,253
47090,253
3148,254
3149,254
3150,254
3151,254
3152,254
3153,254
3154,254
3155,254
3156,254
3157,254
3158,254
3159,254
3160,254
3161,254
3162,254
3163,254
3164,254
3165,254
3166,254
3167,254
3168,254
3169,254
3170,254
3171,254
3172,254
901189,254
901190,254
901191,254
901192,254
901193,254
901194,254
901195,254
901196,254
901197,254
901198,254
901199,254
901200,254
901201,254
901202,254
901203,254
901204,254
901205,254
901206,254
901207,254
901208,254
901209,254
901210,254
901211,254
901212,254
901213,254
901214,254
901215,254
901216,254
3173,255
3174,255
3176,255
3177,255
3179,255
3180,255
3181,255
3182,256
3183,256
3184,256
3186,256
48357,257
48358,257
48359,257
48360,257
48361,257
48362,257
48363,257
48364,257
48365,257
48366,257
48367,257
48368,257
48369,257
48370,257
48371,257
48372,257
48373,257
48374,257
48375,257
48376,257
48377,257
48378,257
48379,257
48380,257
48381,257
48382,257
115002,257
115005,257
115007,257
115010,257
901091,257
901092,257
901093,257
901094,257
901095,257
901096,257
901097,257
901098,257
901099,257
901100,257
901101,257
901102,257
901103,257
901104,257
901105,257
901106,257
901107,257
901108,257
901109,257
901110,257
901111,257
901112,257
901113,257
901114,257
901115,257
901116,257
901117,257
901118,257
901119,257
901120,257
901121,257
901122,257
901123,257
901124,257
901125,257
901126,257
39508,258
39509,258
39510,258
3214,259
3215,259
3216,259
3217,259
3218,259
3219,259
3220,259
3221,259
3222,259
3223,259
3224,259
3225,259
3226,259
3227,259
3228,259
3229,259
3230,259
3231,259
3232,259
3233,259
3234,259
3235,259
3236,259
3237,259
3238,259
3239,259
3240,259
3241,259
3242,259
3243,259
3244,259
3245,259
3246,259
3247,259
3248,259
3249,259
3250,259
3251,259
3252,259
3253,259
3254,259
3255,259
3256,259
3257,259
3258,259
3259,259
3260,259
3261,259
3262,259
3263,259
3264,259
3265,260
3266,260
3267,260
3268,260
3269,260
3270,260
3271,260
3272,260
3273,260
3274,260
3275,260
3276,260
3277,260
3278,260
3279,260
3280,260
3281,260
3282,260
3283,260
3284,261
3285,261
3286,261
3287,261
3288,261
3289,261
3291,261
3292,261
3293,261
3294,261
3295,261
39696,261
39697,261
39698,261
3296,262
3297,262
3298,262
3299,262
3300,262
3301,262
3302,263
3303,263
3304,263
3305,263
3306,263
3307,263
3308,263
3309,263
3310,263
3311,263
3313,263
3314,263
3315,263
3316,263
3317,263
3318,263
3319,263
3320,263
3321,263
3322,263
3323,263
3324,263
3325,263
67152,263
67153,263
900864,263
900865,263
900866,263
900867,263
900868,263
900869,263
900870,263
900871,263
900872,263
900873,263
900874,263
900875,263
900876,263
900877,263
900878,263
900879,263
900880,263
900881,263
900882,263
900883,263
900884,263
900885,263
900886,263
900887,263
900888,263
3326,264
3327,264
3328,264
3329,264
3330,264
3331,264
3332,264
3333,264
3334,264
3335,264
3336,264
3337,264
3338,264
3339,264
3340,264
3341,264
3342,264
3343,264
3344,264
3345,264
3346,264
3347,264
3348,264
3349,264
3350,264
3351,264
3352,264
3353,264
3354,264
3355,264
3356,264
3357,264
3358,264
3359,264
3360,264
3361,264
3362,264
3364,264
3366,264
3367,264
3368,264
3369,264
3370,264
3371,264
3372,264
3374,264
3375,264
3376,264
3377,264
3378,264
3379,264
3380,264
3381,264
3382,264
3383,264
3384,264
3386,264
3387,264
3388,264
3389,264
3390,264
73935,264
73936,264
73937,264
3392,266
3405,268
3406,268
3407,269
3408,269
3409,269
3410,269
3411,269
3412,269
3413,269
3414,269
3415,269
3416,269
3417,269
3418,269
3419,269
3420,269
3421,269
3422,269
3423,269
3424,269
3425,269
144969,269
144971,269
900100,269
900101,269
3426,270
3427,270
3428,270
3429,270
3430,270
3431,270
3432,270
3433,270
3434,270
900844,270
900845,270
900846,270
900847,270
900848,270
900849,270
900850,270
900851,270
900852,270
900853,270
3435,271
3436,271
3437,271
3438,271
3439,271
3440,271
3441,271
3442,271
3443,271
3444,271
900969,271
900970,271
900971,271
900972,271
900973,271
900974,271
900975,271
900976,271
900977,271
900978,271
900448,272
900449,272
900450,272
900451,272
900452,272
900453,272
900454,272
900455,272
900456,272
900457,272
900458,272
900459,272
900460,272
900461,272
900462,272
900463,272
900464,272
900465,272
900466,272
900467,272
900468,272
900469,272
900470,272
900471,272
900472,272
900473,272
900474,272
900475,272
900476,272
900477,272
900478,272
900479,272
900480,272
900481,272
901127,273
901128,273
901129,273
901130,273
901131,273
901132,273
901133,273
901134,273
901135,273
901136,273
901137,273
901138,273
901139,273
901140,273
901141,273
901142,273
901143,273
901144,273
900979,274
900980,274
900981,274
900982,274
900983,274
900984,274
900985,274
900986,274
900987,274
900988,274
900989,274
900990,274
900991,274
669,37
670,37
671,37
672,37
673,37
674,37
675,37
676,37
677,37
678,37
679,37
680,37
681,37
682,37
683,37
684,37
685,37
686,37
687,37
688,37
689,37
690,37
691,37
39503,39
39504,39
39505,39
39506,39
39507,39
698,40
699,40
700,40
701,40
702,41
703,41
704,41
705,41
706,41
707,41
708,41
709,41
710,41
711,41
712,41
713,41
714,41
715,41
716,41
717,41
718,41
719,41
720,41
721,41
722,41
723,41
724,41
725,41
726,41
727,41
728,41
729,41
40276,42
40277,42
40278,42
40279,42
40280,42
40281,42
40282,42
40283,42
40284,42
40285,42
40286,42
40287,42
40288,42
900712,42
900713,42
900714,42
900715,42
900716,42
900717,42
900718,42
900719,42
900720,42
900721,42
900722,42
900723,42
900724,42
40542,43
40543,43
40544,43
40545,43
40546,43
40547,43
40548,43
40549,43
40550,43
40551,43
40552,43
40553,43
40554,43
40555,43
40556,43
40557,43
40558,43
900102,43
900103,43
791,44
792,44
793,44
794,44
795,44
796,44
797,44
798,44
799,44
800,44
801,44
802,44
803,44
804,44
805,44
806,44
807,44
808,44
809,44
810,44
811,44
812,44
813,44
814,44
65289,44
65290,44
900411,44
900412,44
900413,44
900414,44
900415,44
900416,44
900417,44
900418,44
900419,44
900420,44
900421,44
900422,44
900423,44
900424,44
900425,44
900426,44
900427,44
900428,44
900429,44
900430,44
900431,44
900432,44
900433,44
900434,44
900435,44
900436,44
815,45
816,45
817,45
818,45
819,45
820,45
821,45
822,45
823,45
824,45
900959,45
900960,45
900961,45
900962,45
900963,45
900964,45
900965,45
900966,45
900967,45
900968,45
825,46
826,46
827,46
828,46
829,46
830,46
831,46
832,46
833,46
834,46
835,46
836,46
837,46
838,47
839,47
840,47
841,47
842,47
843,47
844,47
845,47
846,47
847,47
900992,274
900993,274
900994,274
900995,274
900996,274
900997,274
900998,274
900999,274
901000,274
900566,275
900567,275
900568,275
900569,275
900570,275
900571,275
900572,275
900573,275
900574,275
900575,275
900576,275
900577,275
900578,275
900579,275
900580,275
900581,275
900582,275
900583,276
900584,276
900585,276
900586,276
900587,277
900588,277
900589,277
900590,277
900591,277
900592,277
900729,278
900730,278
900731,278
900732,278
900733,278
900734,278
900735,278
900736,278
900737,278
900738,278
900739,278
900740,278
900741,278
900742,278
900007,999
900008,999
900009,999
900010,999
900011,999
900012,999
900013,999
900014,999
900015,999
900016,999
900017,999
900018,999
900019,999
900020,999
900021,999
900022,999
900023,999
900024,999
900065,1011
900066,1011
25350,2647
25351,2647
25352,2647
25353,2647
25354,2647
25355,2647
25356,2647
25357,2647
25358,2647
25359,2647
25360,2647
25361,2647
25362,2647
25363,2647
25364,2647
25365,2647
25366,2647
25367,2647
25368,2647
25369,2647
25370,2647
25371,2648
25372,2648
25373,2648
25374,2648
25375,2648
25376,2648
25377,2648
25378,2648
25379,2648
25380,2648
25381,2648
25382,2648
25383,2648
25384,2648
25385,2648
25386,2648
25387,2648
25388,2648
25389,2648
25390,2648
25391,2648
25392,2648
25393,2648
25394,2648
25395,2648
25396,2648
25397,2648
25398,2648
25399,2648
25400,2648
910,33364
40776,40760
40777,40762
900744,40763
900745,40763
2745,40764
2749,40764
2752,40764
2753,40764
2755,40764
2756,40764
2757,40764
2758,40764
2761,40764
2762,40764
2763,40764
2764,40764
2767,40764
2769,40764
2770,40764
40772,40764
899977,40764
899978,40764
900115,40764
900116,40764
900117,40764
900118,40764
900119,40764
900120,40764
900121,40764
900122,40764
900123,40764
900124,40764
900125,40764
900126,40764
900127,40764
900128,40764
900129,40764
900130,40764
900131,40764
900132,40764
1158,40765
1159,40765
1160,40765
1161,40765
1162,40765
1163,40765
1164,40765
1165,40765
1166,40765
1167,40765
1168,40765
1169,40765
1170,40765
1171,40765
1172,40765
1173,40765
1174,40765
1175,40765
1176,40765
1177,40765
1178,40765
1179,40765
1180,40765
1181,40765
1182,40765
1183,40765
61524,40765
900913,40765
900914,40765
900915,40765
900916,40765
900917,40765
900918,40765
900919,40765
900920,40765
900921,40765
900922,40765
900923,40765
900924,40765
900925,40765
900926,40765
900927,40765
900928,40765
900929,40765
900930,40765
900931,40765
900932,40765
900933,40765
900934,40765
900935,40765
900936,40765
900937,40765
900938,40765
900939,40765
40408,40781
40409,40781
40422,40781
40423,40781
40424,40781
40425,40781
40426,40781
40427,40781
40428,40781
40429,40781
40430,40781
40431,40781
900806,40781
900807,40781
900808,40781
900809,40781
900810,40781
900811,40781
900812,40781
900813,40781
900814,40781
900815,40781
900816,40781
900817,40781
61033,61013
0,70001
900893,70001
900894,70001
900895,70001
900896,70001
900897,70001
900898,70001
900899,70001
900900,70001
900901,70001
900902,70001
2395,74578
2397,74578
2398,74578
2399,74578
2400,74578
2401,74578
2402,74578
2403,74578
2404,74578
925,147296
900195,147297
900196,147297
900197,147297
900198,147297
900199,147297
900200,147297
900201,147297
900202,147297
900203,147297
900204,147297
900232,147299
900233,147299
900234,147299
900235,147299
900236,147299
900237,147299
900238,147299
900239,147299
900240,147299
900241,147299
900242,147299
900243,147299
900244,147299
900245,147299
900246,147299
900247,147299
848,47
849,47
850,47
851,47
68742,48
68743,48
68744,48
853,49
854,49
855,49
856,49
857,49
858,49
859,49
860,49
861,49
862,49
863,49
864,49
865,49
866,49
867,49
868,49
67154,49
870,50
873,50
875,50
876,50
881,50
12904,50
12905,50
12907,50
12908,50
12909,50
12910,50
12911,50
12912,50
12914,50
12915,50
12918,50
12919,50
12920,50
12921,50
12922,50
12923,50
12924,50
12925,50
12926,50
12927,50
12928,50
12930,50
12931,50
900172,50
900173,50
900174,50
900175,50
900176,50
900177,50
900178,50
900179,50
900180,50
900181,50
900182,50
900183,50
900184,50
900185,50
900186,50
900187,50
900188,50
900189,50
900190,50
900191,50
900192,50
900193,50
900194,50
883,51
884,51
885,51
886,51
887,51
888,51
889,51
890,51
891,51
892,51
893,51
895,51
896,51
91503,51
91504,51
897,52
898,53
899,53
900,53
901,53
902,53
903,53
904,53
905,53
906,53
907,53
908,53
909,53
911,53
912,53
913,53
914,53
915,53
916,53
917,53
918,53
919,53
920,53
921,53
922,53
923,53
924,53
926,53
927,53
928,53
929,53
930,53
931,54
933,56
934,57
935,57
936,57
937,57
938,57
939,57
941,57
942,57
943,57
944,57
945,57
946,57
947,57
948,57
949,57
950,57
951,57
952,57
953,57
954,57
955,57
956,57
957,57
958,57
959,57
960,57
961,57
962,57
963,57
964,57
965,57
966,57
901156,57
901157,57
901158,57
901159,57
901160,57
901161,57
901162,57
901163,57
901164,57
901165,57
901166,57
901167,57
901168,57
901169,57
901170,57
901171,57
901172,57
901173,57
901174,57
901175,57
901176,57
901177,57
901178,57
901179,57
901180,57
901181,57
901182,57
901183,57
901184,57
901185,57
901186,57
901187,57
901188,57
967,58
968,58
969,58
970,59
971,59
972,59
973,59
974,59
975,59
976,59
977,59
978,59
979,59
900002,59
900003,59
980,60
981,61
982,61
983,61
984,61
985,61
986,61
987,61
988,62
989,62
990,62
991,62
992,62
993,62
994,62
995,62
996,62
997,62
998,62
1000,62
1001,62
1002,62
1003,62
1004,62
1005,62
1006,62
1007,62
1008,62
900026,62
1009,63
1010,63
1011,63
1012,63
1013,63
1014,63
1015,63
1016,63
1017,63
1018,63
1019,63
1020,63
1021,63
1022,63
1023,63
1024,64
1025,64
1026,64
1027,64
1028,64
1029,64
1030,65
1031,65
1032,65
1033,65
1034,65
1035,65
1036,65
1037,65
1040,66
1041,66
1043,66
1044,66
1045,66
1048,66
1050,66
1051,66
1053,66
16838,66
16840,66
16845,66
40692,66
900025,66
1054,67
1055,67
1056,67
1058,67
1059,67
1060,67
1061,67
1062,67
1063,67
1064,67
1065,67
1066,68
1067,68
1068,68
1069,68
1070,68
1071,68
1072,68
1073,68
1074,68
1075,68
1076,68
900143,68
900144,68
900145,68
900146,68
900147,68
900148,68
900149,68
900150,68
900151,68
900152,68
900153,68
900154,68
900155,68
900156,68
900157,68
900158,68
900159,68
900160,68
900161,68
900162,68
900163,68
900164,68
900165,68
900166,68
900167,68
900168,68
901011,68
901012,68
901013,68
1077,69
1078,69
1079,69
1081,69
1083,69
1084,69
1085,69
1087,69
1088,69
1090,69
1091,69
1092,69
40856,69
40857,69
40858,69
1093,70
1094,70
1095,70
1096,70
1097,70
900405,70
900406,70
900407,70
900408,70
900409,70
900410,70
1098,71
1099,71
1100,71
1101,71
1102,71
1103,71
1104,71
1105,71
1106,71
1107,71
1108,72
1109,72
1110,72
1111,72
1112,72
1113,72
1114,72
1115,72
1116,72
1117,72
1118,72
1119,72
1120,72
1121,72
1122,72
1123,72
1124,72
1125,72
1126,72
1127,72
1128,72
1129,72
1130,72
1131,72
1132,72
1133,72
1134,72
36854,72
36855,72
36856,72
36857,72
36858,72
901058,72
901059,72
901060,72
901061,72
901062,72
